prism_consumer_id,score
3678,0.024451692
3679,0.01913109
3680,0.00987612
3681,0.017340805
3682,0.031624835
3683,0.005320958
3684,0.007275502
3685,0.02856773
3686,0.19254208
3687,0.027290702
3688,0.010735943
3689,0.003530311
3690,0.048545193
3691,0.004446376
3692,0.03665942
3693,0.02016203
3694,0.007895028
3695,0.007077166
3696,0.02266829
3697,0.022400057
3698,0.01672425
3699,0.004897233
3700,0.005205314
3701,0.121258266
3702,0.18584038
3703,0.017572677
3704,0.03938273
3705,0.01325429
3706,0.014821536
3707,0.07905032
3708,0.026384637
3709,0.03399283
3710,0.009175829
3711,0.044698022
3712,0.013115505
3713,0.026653547
3714,0.08152654
3715,0.015389211
3716,0.0032663005
3717,0.009756192
3718,0.037147444
3719,0.009810817
3720,0.013698301
3721,0.004813614
3722,0.010001312
3723,0.021673946
3724,0.013398255
3725,0.111882046
3726,0.009558041
3727,0.008718297
3728,0.012365031
3729,0.06702432
3730,0.107610345
3731,0.007578102
3732,0.059402768
3733,0.26383552
3734,0.30755123
3735,0.048908357
3736,0.0152563425
3737,0.014666741
3738,0.026092311
3739,0.0043488126
3740,0.011009338
3741,0.02679943
3742,0.015678661
3743,0.014084959
3744,0.020805772
3745,0.006416586
3746,0.013180376
3747,0.012349609
3748,0.0486895
3749,0.043175325
3750,0.12394183
3751,0.03216463
3752,0.0078054937
3753,0.24851748
3754,0.0070660864
3755,0.0059734005
3756,0.05376116
3757,0.009630009
3758,0.014423022
3759,0.0064055054
3760,0.009234604
3761,0.00327316
3762,0.028463058
3763,0.0076224506
3764,0.007817187
3765,0.051317494
3766,0.029181844
3767,0.03373716
3768,0.014983609
3769,0.20312072
3770,0.019518677
3771,0.002555838
3772,0.015502207
3773,0.008676232
3774,0.014784262
3775,0.71869403
3776,0.018522454
3777,0.0096343625
3778,0.011574144
3779,0.052177243
3780,0.02576913
3781,0.010835531
3782,0.017797746
3783,0.008413451
3784,0.018831989
3785,0.019354895
3786,0.09343794
3787,0.008065256
3788,0.030085078
3789,0.011709613
3790,0.010170743
3791,0.011069811
3792,0.013104616
3793,0.01088491
3794,0.0048300955
3795,0.010712924
3796,0.020955218
3797,0.43336624
3798,0.012722965
3799,0.020471174
3800,0.007003354
3801,0.010799559
3802,0.06329693
3803,0.028187582
3804,0.007328049
3805,0.005812953
3806,0.32935318
3807,0.01378471
3808,0.052516703
3809,0.013161312
3810,0.004632811
3811,0.29156944
3812,0.32183847
3813,0.012491511
3814,0.023771921
3815,0.011086204
3816,0.038971838
3817,0.026654318
3818,0.028561417
3819,0.017762462
3820,0.020964555
3821,0.004023017
3822,0.05202765
3823,0.026140999
3824,0.014111517
3825,0.012521603
3826,0.15854669
3827,0.0095441025
3828,0.011282323
3829,0.16363128
3830,0.030808572
3831,0.0117507065
3832,0.01708025
3833,0.5582673
3834,0.10969006
3835,0.042717196
3836,0.0076376945
3837,0.02062018
3838,0.012148703
3839,0.5657923
3840,0.06947226
3841,0.022313623
3842,0.007996243
3843,0.011241142
3844,0.04270733
3845,0.08142044
3846,0.012833641
3847,0.024403114
3848,0.11887711
3849,0.014711428
3850,0.029827304
3851,0.07477359
3852,0.0075709545
3853,0.03143678
3854,0.004399983
3855,0.008134471
3856,0.01109771
3857,0.005939219
3858,0.008040863
3859,0.016891617
3860,0.069245405
3861,0.008075643
3862,0.011595924
3863,0.005991935
3864,0.0036945464
3865,0.011661092
3866,0.017060583
3867,0.065544955
3868,0.06508704
3869,0.0070781475
3870,0.019159691
3871,0.02340286
3872,0.005105943
3873,0.010859977
3874,0.0080223195
3875,0.04491045
3876,0.008878339
3877,0.010861479
3878,0.054059632
3879,0.03742842
3880,0.043048907
3881,0.018190078
3882,0.053580076
3883,0.015247726
3884,0.009489827
3885,0.008040038
3886,0.06998008
3887,0.014179956
3888,0.013489801
3889,0.026469564
3890,0.06235763
3891,0.031764966
3892,0.032571685
3893,0.02777081
3894,0.0062941234
3895,0.027559528
3896,0.020826353
3897,0.014331202
3898,0.005209264
3899,0.0049679345
3900,0.00940499
3901,0.006521789
3902,0.011975116
3903,0.0328983
3904,0.016957587
3905,0.009840239
3906,0.019580426
3907,0.08560708
3908,0.004296039
3909,0.013257578
3910,0.08708018
3911,0.19036937
3912,0.019060148
3913,0.04152617
3914,0.04336933
3915,0.0147344405
3916,0.009845118
3917,0.0055622733
3918,0.018694276
3919,0.021938905
3920,0.022225345
3921,0.1410632
3922,0.0034197953
3923,0.016383864
3924,0.009014037
3925,0.07112152
3926,0.025648301
3927,0.05603067
3928,0.009172427
3929,0.04553078
3930,0.013374622
3931,0.022282891
3932,0.0057212366
3933,0.020901814
3934,0.13770644
3935,0.02372125
3936,0.05028243
3937,0.0058484077
3938,0.02058011
3939,0.010521621
3940,0.038553808
3941,0.059833337
3942,0.24781415
3943,0.008435614
3944,0.08688194
3945,0.005599093
3946,0.002811062
3947,0.0056067226
3948,0.01756954
3949,0.007788042
3950,0.0059001287
3951,0.0041857027
3952,0.010345943
3953,0.032411557
3954,0.018647425
3955,0.01005225
3956,0.006258629
3957,0.09444619
3958,0.29689068
3959,0.007304894
3960,0.018578254
3961,0.33477947
3962,0.030434553
3963,0.011198652
3964,0.006197966
3965,0.023419153
3966,0.009036768
3967,0.11400142
3968,0.033337716
3969,0.010664015
3970,0.10749956
3971,0.051662017
3972,0.13156033
3973,0.048584796
3974,0.01130686
3975,0.042519614
3976,0.0070927734
3977,0.0124497125
3978,0.0032353082
3979,0.029779129
3980,0.0071321283
3981,0.012326629
3982,0.02563818
3983,0.005385684
3984,0.010809165
3985,0.010673411
3986,0.039771076
3987,0.016653845
3988,0.019380592
3989,0.004911163
3990,0.008441072
3991,0.008724893
3992,0.02650783
3993,0.023975722
3994,0.038938694
3995,0.0077514173
3996,0.39502046
3997,0.017765481
3998,0.011414146
3999,0.0043595955
5000,0.08093992
5001,0.4367226
5002,0.069734655
5003,0.5938383
5004,0.1162393
5005,0.16548444
5006,0.7023404
5007,0.30979258
5008,0.12364274
5009,0.009862029
5010,0.02722648
5011,0.34990898
5012,0.1360395
5013,0.09361488
5014,0.09991782
5015,0.07704422
5016,0.12386688
5017,0.34139773
5018,0.055102974
5019,0.6192545
5020,0.07260564
5021,0.16704465
5022,0.07280861
5023,0.12156129
5024,0.23269357
5025,0.65254295
5026,0.067724764
5027,0.075766236
5028,0.028888874
5029,0.22889598
5030,0.15329035
5031,0.24151194
5032,0.06502898
5033,0.6871221
5034,0.69404936
5035,0.09308927
5036,0.087990075
5037,0.0572811
5038,0.12415219
5039,0.038518924
5040,0.22462697
5041,0.32777536
5042,0.030092036
5043,0.36661333
5044,0.57234555
5045,0.38935593
5046,0.039920185
5047,0.056542885
5048,0.043213025
5049,0.596611
5050,0.027767917
5051,0.060185757
5052,0.048038516
5053,0.16387963
5054,0.16467538
5055,0.20909452
5056,0.069966346
5057,0.19399285
5058,0.64560354
5059,0.06886199
5060,0.30148965
5061,0.76042473
5062,0.16494732
5063,0.7602513
5064,0.08433919
5065,0.21512698
5066,0.019705603
5067,0.7278322
5068,0.03387701
5069,0.11610227
5070,0.047395725
5071,0.08563838
5072,0.018611003
5073,0.02285267
5074,0.48423085
5075,0.041237086
5076,0.112397805
5077,0.07694702
5078,0.033923496
5079,0.7561042
5080,0.7799456
5081,0.068302795
5082,0.072877094
5083,0.20028792
5084,0.19792776
5085,0.17212604
5086,0.16576263
5087,0.053467367
5088,0.34889907
5089,0.026888262
5090,0.025967382
5091,0.18638754
5092,0.06878075
5093,0.038098972
5094,0.57620037
5095,0.09657034
5096,0.1473321
5097,0.26921842
5098,0.7633883
5099,0.0792337
5100,0.027508238
5101,0.7169221
5102,0.6691908
5103,0.05964871
5104,0.18981582
5105,0.29251027
5106,0.11498043
5107,0.56652176
5108,0.17481513
5109,0.46149227
5110,0.1155771
5111,0.38334218
5112,0.57710785
5113,0.0828997
5114,0.16200142
5115,0.6332176
5116,0.112619855
5117,0.016462816
5118,0.023017937
5119,0.076228335
5120,0.22413702
5121,0.13522561
5122,0.36117712
5123,0.06309165
5124,0.022482697
5125,0.19792776
5126,0.05875452
5127,0.45620602
5128,0.06259622
5129,0.19792776
5130,0.64204234
5131,0.085612476
5132,0.58229023
5133,0.13687475
5134,0.64878976
5135,0.51343036
5136,0.10445149
5137,0.6708598
5138,0.021262312
5139,0.03888853
5140,0.46825966
5141,0.009859083
5142,0.80632347
5143,0.07291444
5144,0.024561638
5145,0.13113362
5146,0.7541161
5147,0.63658357
5148,0.06023766
5149,0.34757215
5150,0.1899237
5151,0.15082282
5152,0.13959816
5153,0.057645373
5154,0.70466286
5155,0.2767554
5156,0.075045206
5157,0.03106068
5158,0.051726945
5159,0.046071116
5160,0.2076852
5161,0.3589543
5162,0.10980387
5163,0.09868887
5164,0.8828452
5165,0.73315537
5166,0.062970854
5167,0.036471248
5168,0.1002463
5169,0.18223615
5170,0.019078739
5171,0.7448258
5172,0.09318054
5173,0.08363124
5174,0.09809331
5175,0.69437945
5176,0.08694525
5177,0.27289477
5178,0.81193125
5179,0.06365797
5180,0.55243695
5181,0.049369235
5182,0.14369865
5183,0.14562675
5184,0.045428377
5185,0.30496383
5186,0.6332176
5187,0.6784683
5188,0.7869789
5189,0.16970856
5190,0.6515198
5191,0.12951685
5192,0.15889117
5193,0.7576888
5194,0.0963409
5195,0.121625446
5196,0.16119912
5197,0.116519965
5198,0.18279052
5199,0.11024305
5200,0.72748065
5201,0.12541313
5202,0.19792776
5203,0.04014609
5204,0.74105215
5205,0.03464295
5206,0.3311334
5207,0.01471989
5208,0.062033173
5209,0.6746352
5210,0.08632166
5211,0.13822615
5212,0.06802738
5213,0.037456684
5214,0.04113416
5215,0.05137732
5216,0.24049571
5217,0.47651044
5218,0.7828606
5219,0.20506404
5220,0.08365235
5221,0.111453034
5222,0.37368473
5223,0.3097784
5224,0.69872177
5225,0.122016914
5226,0.31516632
5227,0.013234779
5228,0.19792776
5229,0.49301216
5230,0.14625879
5231,0.050478205
5232,0.1797773
5233,0.03230784
5234,0.03667403
5235,0.10931921
5236,0.26414305
5237,0.047656536
5238,0.06757033
5239,0.0370107
5240,0.05237655
5241,0.11841615
5242,0.07839236
5243,0.18209302
5244,0.054186475
5245,0.09486423
5246,0.17402141
5247,0.24952357
5248,0.0135930665
5249,0.7902763
5250,0.124332875
5251,0.119631
5252,0.28424993
5253,0.021885527
5254,0.08093735
5255,0.14677283
5256,0.10335638
5257,0.20022345
5258,0.05736074
5259,0.061390355
5260,0.10372905
5261,0.066745095
5262,0.05925904
5263,0.57773125
5264,0.030440625
5265,0.05095997
5266,0.13460153
5267,0.26190707
5268,0.37721172
5269,0.038913786
5270,0.116784655
5271,0.021010589
5272,0.0467147
5273,0.476628
5274,0.7709197
5275,0.0143396715
5276,0.08883004
5277,0.039542176
5278,0.16481712
5279,0.093635395
5280,0.036367048
5281,0.7893999
5282,0.16425699
5283,0.288347
5284,0.23269357
5285,0.040683575
5286,0.24367626
5287,0.79164684
5288,0.042045858
5289,0.15147872
5290,0.6727612
5291,0.70521706
5292,0.8629607
5293,0.7142842
5294,0.46419895
5295,0.288347
5296,0.09418903
5297,0.1181986
5298,0.19792776
5299,0.2594755
5300,0.7025337
5301,0.40007666
5302,0.6604298
5303,0.16849108
5304,0.08967687
5305,0.4286639
5306,0.04276553
5307,0.017086478
5308,0.6332176
5309,0.7447454
5310,0.30232573
5311,0.39989397
5312,0.13479638
5313,0.78604007
5314,0.14167583
5315,0.64204234
5316,0.06089208
5317,0.08318411
5318,0.072430685
5319,0.30979258
5320,0.05482226
5321,0.097221695
5322,0.08823419
5323,0.041671626
5324,0.79870486
5325,0.1074779
5326,0.080429494
5327,0.07751062
5328,0.016696066
5329,0.13662729
5330,0.10738938
5331,0.22453736
5332,0.19792776
5333,0.55389345
5334,0.30196738
5335,0.19792776
5336,0.07521874
5337,0.034960225
5338,0.03417809
5339,0.07190089
5340,0.23517177
5341,0.12891178
5342,0.060844425
5343,0.78630966
5344,0.7179521
5345,0.09298175
5346,0.08566186
5347,0.11638146
5348,0.078779064
5349,0.049156312
5350,0.15260366
5351,0.19792776
5352,0.040311087
5353,0.7002974
5354,0.7311929
5355,0.16610272
5356,0.8648016
5357,0.16607016
5358,0.10124247
5359,0.019008147
5360,0.5967846
5361,0.12175527
5362,0.14727017
5363,0.08096014
5364,0.049868483
5365,0.08381857
5366,0.6691908
5367,0.27376932
5368,0.1657096
5369,0.103675
5370,0.064346015
5371,0.15985395
5372,0.033726025
5373,0.09939903
5374,0.80115134
5375,0.12699702
5376,0.15141942
5377,0.6383874
5378,0.5626169
5379,0.051757764
5380,0.14041011
5381,0.39989397
5382,0.16254416
5383,0.047620483
5384,0.10803137
5385,0.23426767
5386,0.09929431
5387,0.09925655
5388,0.062159274
5389,0.047280483
5390,0.021622725
5391,0.035497833
5392,0.6295325
5393,0.08044841
5394,0.6703718
5395,0.14723033
5396,0.074131176
5397,0.630436
5398,0.6093923
5399,0.3630797
5400,0.0573721
5401,0.093981676
5402,0.17900303
5403,0.062159274
5404,0.05559127
5405,0.07694546
5406,0.028003627
5407,0.02043178
5408,0.031956125
5409,0.036639336
5410,0.11868872
5411,0.6455442
5412,0.6462526
5413,0.048480194
5414,0.060939685
5415,0.106974214
5416,0.07018241
5417,0.08294109
5418,0.05478501
5419,0.73831624
5420,0.7605061
5421,0.5393172
5422,0.017271405
5423,0.19792776
5424,0.11928717
5425,0.02232334
5426,0.14533792
5427,0.09070308
5428,0.35228515
5429,0.31457502
5430,0.5238187
5431,0.30244192
5432,0.12955095
5433,0.03690476
5434,0.06468041
5435,0.56661224
5436,0.24801253
5437,0.19792776
5438,0.11472151
5439,0.12549655
5440,0.042095255
5441,0.50835556
5442,0.091022804
5443,0.25275153
5444,0.2268875
5445,0.024845246
5446,0.6415451
5447,0.03731326
5448,0.4932507
5449,0.19422194
5450,0.21768865
5451,0.19792776
5452,0.03863123
5453,0.25909406
5454,0.03520315
5455,0.15175477
5456,0.124443784
5457,0.6114808
5458,0.08540959
5459,0.28364366
5460,0.08383822
5461,0.016340757
5462,0.05803266
5463,0.24021363
5464,0.55992514
5465,0.43604016
5466,0.1019486
5467,0.05573941
5468,0.24492183
5469,0.19792776
5470,0.06903609
5471,0.15804711
5472,0.7922274
5473,0.8455689
5474,0.059534963
5475,0.23592187
5476,0.07874137
5477,0.07656752
5478,0.18245234
5479,0.031189926
5480,0.113895506
5481,0.08050111
5482,0.040281877
5483,0.56381077
5484,0.09710386
5485,0.07573591
5486,0.06776501
5487,0.58856124
5488,0.5763857
5489,0.02546442
5490,0.25534955
5491,0.058012266
5492,0.14105386
5493,0.73433083
5494,0.20268777
5495,0.075307645
5496,0.3311334
5497,0.5856164
5498,0.04320349
5499,0.26601976
5500,0.034970723
5501,0.09315877
5502,0.7454756
5503,0.22107032
5504,0.13855286
5505,0.1280311
5506,0.0467147
5507,0.16654447
5508,0.08055569
5509,0.70986235
5510,0.082591616
5511,0.040457707
5512,0.29039922
5513,0.061389327
5514,0.2771459
5515,0.16734971
5516,0.031010972
5517,0.049759906
5518,0.18732843
5519,0.031238925
5520,0.45536104
5521,0.0482771
5522,0.19061242
5523,0.08341716
5524,0.288347
5525,0.059025038
5526,0.08172697
5527,0.71727115
5528,0.5073779
5529,0.044296723
5530,0.22550686
5531,0.040072646
5532,0.133359
5533,0.04896824
5534,0.13442175
5535,0.45508653
5536,0.22045757
5537,0.64547676
5538,0.24595597
5539,0.080942385
5540,0.0840867
5541,0.055223774
5542,0.7136999
5543,0.6332176
5544,0.14638618
5545,0.10117772
5546,0.0580632
5547,0.40310282
5548,0.30155924
5549,0.0806299
5550,0.48532894
5551,0.20510706
5552,0.22214589
5553,0.024492184
5554,0.034631256
5555,0.03582826
5556,0.056089334
5557,0.096174754
5558,0.19792776
5559,0.028191376
5560,0.077078275
5561,0.0407504
5562,0.08606149
5563,0.12212008
5564,0.14921147
5565,0.16243693
5566,0.2817779
5567,0.10237806
5568,0.051385928
5569,0.13794763
5570,0.034111068
5571,0.17244859
5572,0.2438182
5573,0.051819336
5574,0.7878036
5575,0.5581156
5576,0.056004677
5577,0.1106665
5578,0.073633716
5579,0.061998732
5580,0.14942017
5581,0.03228289
5582,0.03375214
5583,0.24915156
5584,0.123160236
5585,0.21193166
5586,0.01532375
5587,0.031727605
5588,0.27289477
5589,0.06543287
5590,0.20340762
5591,0.5960636
5592,0.058793772
5593,0.05561592
5594,0.25518504
5595,0.05315156
5596,0.12861592
5597,0.086496145
5598,0.13466527
5599,0.1685596
5600,0.27289477
5601,0.19264717
5602,0.7237606
5603,0.10254823
5604,0.54850316
5605,0.25292557
5606,0.039790604
5607,0.15805411
5608,0.19792776
5609,0.23938572
5610,0.089734524
5611,0.6798156
5612,0.17455345
5613,0.18239224
5614,0.0467147
5615,0.13207822
5616,0.08507484
5617,0.15635599
5618,0.18358941
5619,0.25341934
5620,0.14812523
5621,0.13057132
5622,0.17124702
5623,0.022632016
5624,0.067028925
5625,0.08112051
5626,0.025146829
5627,0.6003479
5628,0.087455645
5629,0.1344487
5630,0.1738551
5631,0.14143175
5632,0.05192075
5633,0.37879324
5634,0.19792776
5635,0.13735723
5636,0.18370266
5637,0.6681623
5638,0.17700267
5639,0.22591366
5640,0.03462459
5641,0.75232
5642,0.20161214
5643,0.07899254
5644,0.085308455
5645,0.07029427
5646,0.6412863
5647,0.22482829
5648,0.2189369
5649,0.062970854
5650,0.26383552
5651,0.114551626
5652,0.06006823
5653,0.74623567
5654,0.09269985
5655,0.08056746
5656,0.12060816
5657,0.0944065
5658,0.20441656
5659,0.049930636
5660,0.30979258
5661,0.28671312
5662,0.10070029
5663,0.046800584
5664,0.11357348
5665,0.36975515
5666,0.7525196
5667,0.0100640915
5668,0.024928505
5669,0.028231109
5670,0.08910686
5671,0.1512954
5672,0.12723796
5673,0.17109957
5674,0.80429006
5675,0.21263576
5676,0.7431837
5677,0.18663296
5678,0.06195806
5679,0.045313574
5680,0.253655
5681,0.04156819
5682,0.59112394
5683,0.10655871
5684,0.10356029
5685,0.63880944
5686,0.13376537
5687,0.042116277
5688,0.06632457
5689,0.060960714
5690,0.19792776
5691,0.060216587
5692,0.2279261
5693,0.25877756
5694,0.04834453
5695,0.04798211
5696,0.055575572
5697,0.57234555
5698,0.047534324
5699,0.6331856
5700,0.7806416
5701,0.11788483
5702,0.043939047
5703,0.049720094
5704,0.05857092
5705,0.025264956
5706,0.60836506
5707,0.16181555
5708,0.11289629
5709,0.09260895
5710,0.14522605
5711,0.12441458
5712,0.29210606
5713,0.14485283
5714,0.288347
5715,0.14649178
5716,0.32976833
5717,0.0068892497
5718,0.05637134
5719,0.034806978
5720,0.8648016
5721,0.22291996
5722,0.5320566
5723,0.07932249
5724,0.042283636
5725,0.05438111
5726,0.0081429975
5727,0.14404517
5728,0.088629805
5729,0.40797868
5730,0.061359577
5731,0.051242005
5732,0.59120274
5733,0.46377376
5734,0.03660262
5735,0.71030545
5736,0.7076098
5737,0.10440134
5738,0.061770618
5739,0.056495942
5740,0.22154626
5741,0.1100185
5742,0.048474852
5743,0.5008981
5744,0.30074376
5745,0.1770868
5746,0.031361658
5747,0.10588866
5748,0.030323256
5749,0.02717397
5750,0.0530046
5751,0.3116609
5752,0.21524255
5753,0.2289064
5754,0.018525263
5755,0.19792776
5756,0.10630159
5757,0.038289055
5758,0.3311334
5759,0.038091153
5760,0.13705406
5761,0.14750542
5762,0.017379647
5763,0.8348375
5764,0.0661817
5765,0.40890154
5766,0.13252954
5767,0.49150765
5768,0.13205996
5769,0.14391857
5770,0.10773586
5771,0.23072568
5772,0.067754425
5773,0.19792776
5774,0.05911807
5775,0.048083816
5776,0.13206665
5777,0.12920448
5778,0.023072978
5779,0.6027154
5780,0.07757117
5781,0.024110809
5782,0.26569253
5783,0.19142818
5784,0.15092374
5785,0.056308452
5786,0.53573203
5787,0.041379366
5788,0.04308091
5789,0.67446804
5790,0.37774774
5791,0.06500516
5792,0.1446007
5793,0.12438574
5794,0.045267332
5795,0.111174345
5796,0.08327216
5797,0.15529354
5798,0.8224686
5799,0.03950434
5800,0.15610713
5801,0.054015756
5802,0.05025
5803,0.031474944
5804,0.15433776
5805,0.043310367
5806,0.15822634
5807,0.11187208
5808,0.1307041
5809,0.00954307
5810,0.23106532
5811,0.17043953
5812,0.18742648
5813,0.06255946
5814,0.2921526
5815,0.12312048
5816,0.1140604
5817,0.031030318
5818,0.036720134
5819,0.18662144
5820,0.15624346
5821,0.08447334
5822,0.046265375
5823,0.19525313
5824,0.08204256
5825,0.012124938
5826,0.06701606
5827,0.07093996
5828,0.055897683
5829,0.14505644
5830,0.3311334
5831,0.03236507
5832,0.79921865
5833,0.5994502
5834,0.076464504
5835,0.03061051
5836,0.5772034
5837,0.15288092
5838,0.07364837
5839,0.14353374
5840,0.50536853
5841,0.17705671
5842,0.6374207
5843,0.060992174
5844,0.6691908
5845,0.0467147
5846,0.23126203
5847,0.15121777
5848,0.0922234
5849,0.6967036
5850,0.06318911
5851,0.19648798
5852,0.10539496
5853,0.18832569
5854,0.108141944
5855,0.23937626
5856,0.3002594
5857,0.5429926
5858,0.2841836
5859,0.5448212
5860,0.044283178
5861,0.054095108
5862,0.14995229
5863,0.49026668
5864,0.5930893
5865,0.18484023
5866,0.6229991
5867,0.10063846
5868,0.04308091
5869,0.032066368
5870,0.061628144
5871,0.7306068
5872,0.12471975
5873,0.13399912
5874,0.18976697
5875,0.46744597
5876,0.19271623
5877,0.04969663
5878,0.40007666
5879,0.031469297
5880,0.032036565
5881,0.13200533
5882,0.7376949
5883,0.031005004
5884,0.24452251
5885,0.71099526
5886,0.6954148
5887,0.10577382
5888,0.16235861
5889,0.049495436
5890,0.57234555
5891,0.1518706
5892,0.22098964
5893,0.12609008
5894,0.19597256
5895,0.051926807
5896,0.09744029
5897,0.027592946
5898,0.024241475
5899,0.7558619
5900,0.046862718
5901,0.02819966
5902,0.062159274
5903,0.7781815
5904,0.081877135
5905,0.17173713
5906,0.21714935
5907,0.054440446
5908,0.072188914
5909,0.08100826
5910,0.39909652
5911,0.18222009
5912,0.3628779
5913,0.5293079
5914,0.07513786
5915,0.073548816
5916,0.37058336
5917,0.22580041
5918,0.08648437
5919,0.09867604
5920,0.10041633
5921,0.051486187
5922,0.113382734
5923,0.05601766
5924,0.103911735
5925,0.036411114
5926,0.6570743
5927,0.46215817
5928,0.02016672
5929,0.21344844
5930,0.19763166
5931,0.40447432
5932,0.09001082
5933,0.05301055
5934,0.079778336
5935,0.57206553
5936,0.5690723
5937,0.17738405
5938,0.030944312
5939,0.09722598
5940,0.3758385
5941,0.2587023
5942,0.07191365
5943,0.5277136
5944,0.44544765
5945,0.21036611
5946,0.72969556
5947,0.19792776
5948,0.6229298
5949,0.19095512
5950,0.6862806
5951,0.17007941
5952,0.74244076
5953,0.42832324
5954,0.6530288
5955,0.22490516
5956,0.16744646
5957,0.11422207
5958,0.07944393
5959,0.11341944
5960,0.18847026
5961,0.82435375
5962,0.14505644
5963,0.1555203
5964,0.071530215
5965,0.021597492
5966,0.21466026
5967,0.01665055
5968,0.2921526
5969,0.6627834
5970,0.11429984
5971,0.7385227
5972,0.09163936
5973,0.025787374
5974,0.13174166
5975,0.048195098
5976,0.061324574
5977,0.1392484
5978,0.11045396
5979,0.073988855
5980,0.08554402
5981,0.6158703
5982,0.5914695
5983,0.20938793
5984,0.02838948
5985,0.078855686
5986,0.0334548
5987,0.051107325
5988,0.20433207
5989,0.6845701
5990,0.079461895
5991,0.042247698
5992,0.5342733
5993,0.03260238
5994,0.093164146
5995,0.041028883
5996,0.74890935
5997,0.73221606
5998,0.73458666
5999,0.02601433
6000,0.4687724
6001,0.024415758
6002,0.056900546
6003,0.06051294
6004,0.18512453
6005,0.15049945
6006,0.060168788
6007,0.6657249
6008,0.15413287
6009,0.19142328
6010,0.05555587
6011,0.06590497
6012,0.7821991
6013,0.24040085
6014,0.12906869
6015,0.08954011
6016,0.035174586
6017,0.614519
6018,0.26149234
6019,0.11212181
6020,0.7629119
6021,0.6271877
6022,0.089345604
6023,0.71782595
6024,0.08355362
6025,0.11090345
6026,0.060367666
6027,0.6677792
6028,0.1804459
6029,0.12799159
6030,0.73839474
6031,0.29525834
6032,0.7334058
6033,0.3311334
6034,0.23993954
6035,0.64536047
6036,0.024048869
6037,0.83064014
6038,0.1195324
6039,0.13032778
6040,0.06586525
6041,0.22306952
6042,0.10593595
6043,0.06277705
6044,0.30979258
6045,0.14771137
6046,0.077458225
6047,0.039242983
6048,0.1290659
6049,0.6599491
6050,0.52992046
6051,0.06789181
6052,0.5929533
6053,0.15619092
6054,0.09124991
6055,0.43527222
6056,0.07368849
6057,0.04308091
6058,0.14526322
6059,0.028405236
6060,0.17947899
6061,0.09647785
6062,0.14265059
6063,0.04947701
6064,0.19792776
6065,0.09955257
6066,0.23764463
6067,0.15821005
6068,0.035951767
6069,0.03049742
6070,0.022800442
6071,0.19792776
6072,0.07300692
6073,0.05941263
6074,0.77186793
6075,0.023165686
6076,0.57848513
6077,0.06613309
6078,0.30659646
6079,0.18414316
6080,0.17370391
6081,0.20987613
6082,0.7557694
6083,0.3664641
6084,0.2638213
6085,0.06470088
6086,0.23142812
6087,0.7930793
6088,0.22810808
6089,0.10606264
6090,0.060555372
6091,0.03429235
6092,0.02254628
6093,0.15744236
6094,0.011937048
6095,0.12861343
6096,0.13355736
6097,0.47713855
6098,0.06302999
6099,0.7142325
6100,0.07107069
6101,0.08879398
6102,0.11769606
6103,0.16061424
6104,0.18724097
6105,0.1958591
6106,0.06680455
6107,0.018275678
6108,0.032944694
6109,0.05501704
6110,0.043628514
6111,0.06589044
6112,0.10276278
6113,0.5077406
6114,0.025968656
6115,0.017751815
6116,0.7341211
6117,0.2863194
6118,0.7671891
6119,0.062159274
6120,0.14277108
6121,0.4263364
6122,0.5045658
6123,0.12984826
6124,0.03832005
6125,0.70943046
6126,0.30821294
6127,0.030541971
6128,0.5293079
6129,0.16626967
6130,0.15681078
6131,0.12805548
6132,0.13600498
6133,0.029330164
6134,0.13657477
6135,0.56191885
6136,0.5617736
6137,0.029209116
6138,0.020257497
6139,0.23743413
6140,0.071098275
6141,0.3068826
6142,0.07483971
6143,0.074452646
6144,0.043277845
6145,0.09403967
6146,0.18775304
6147,0.5461928
6148,0.061465424
6149,0.11780006
6150,0.07900655
6151,0.044327013
6152,0.08670252
6153,0.089147374
6154,0.03681711
6155,0.040203713
6156,0.14014138
6157,0.18334582
6158,0.113520555
6159,0.037194964
6160,0.50629205
6161,0.062159274
6162,0.04034505
6163,0.11219061
6164,0.502249
6165,0.26403344
6166,0.64204234
6167,0.012376555
6168,0.017908957
6169,0.04311308
6170,0.27053726
6171,0.20294291
6172,0.08516454
6173,0.02693397
6174,0.262483
6175,0.71829957
6176,0.04041507
6177,0.072927095
6178,0.73366755
6179,0.10668578
6180,0.179775
6181,0.13064303
6182,0.03350905
6183,0.08980343
6184,0.088512875
6185,0.15769528
6186,0.02172563
6187,0.17489904
6188,0.5567869
6189,0.6311224
6190,0.062649965
6191,0.04438102
6192,0.15669844
6193,0.8308499
6194,0.21445955
6195,0.76554906
6196,0.59038204
6197,0.053122267
6198,0.6606295
6199,0.09399069
6200,0.72748065
6201,0.17798501
6202,0.5406542
6203,0.16989923
6204,0.0949528
6205,0.22219162
6206,0.12932515
6207,0.039203107
6208,0.08543222
6209,0.06940246
6210,0.034830805
6211,0.024174282
6212,0.09014849
6213,0.019785965
6214,0.64204234
6215,0.7199655
6216,0.15678433
6217,0.06463248
6218,0.10140286
6219,0.046452582
6220,0.077524684
6221,0.04128014
6222,0.57909626
6223,0.0778279
6224,0.033639833
6225,0.8147939
6226,0.0714309
6227,0.19245556
6228,0.77173287
6229,0.28264788
